Allocation Code,Buy vs DAT CallOut,Carrier Id,Destination Name,Equipment Type,Hazmat,Lane,Lanes with Multiple Carriers,Loads with DAT Info,Mileage Band Lower,Mileage Band Upper,Order Type,Tier,Buy (Non DAT),Freight Charge,Freight Pay,Fuel Charge,Sell (Non DAT)
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,39.04,917
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,39.04,917
XPOCHA,At or Below Market,PRISELTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,950,643.44,950,83.02,643
XPOGEXP,At or Below Market,IEWDIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,0,0,0.01,0,0
XPOCHA,At or Below Market,TRANSAC1,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,997,643.44,997,83.02,643
XPOGEXP,At or Below Market,BIAGWOIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,950,1012.1,950,128.04,1012
XPOCHA,At or Below Market,DAGALATX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,700,643.44,700,83.02,643
XPOCHA,At or Below Market,MSCEGRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,700,643.44,700,83.02,643
XPOGEXP,At or Below Market,SIIDLAMI,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,950,1012.1,950,128.04,1012
XPOGEXP,At or Below Market,ROYAMIM2,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,900,1012.1,900,128.04,1012
XPOGEXP,At or Below Market,NISECHIL,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1,0,1,0,0
XPOCHA,At or Below Market,DIRELIAR,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,850,643.44,850,83.02,643
XPOGEXP,At or Below Market,BIAGWOIL,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,700,667.38,700,39.04,667
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,667.38,800,39.04,667
XPOCHA,At or Below Market,MSCEGRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,700,643.44,700,83.02,643
XPOCHA,At or Below Market,BORDDOTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,850,643.44,850,83.02,643
XPOCHA,At or Below Market,BORDDOTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,800,643.44,800,83.02,643
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1,0,1,0,0
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1,0.01,1,0,0
XPOGEXP,At or Below Market,ROYAMIM2,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,950,1731.55,950,128.04,1732
XPOCHA,At or Below Market,BORDDOTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,800,643.44,800,83.02,643
XPOCHA,At or Below Market,MATRPHTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,897,643.44,897,83.02,643
XPOCHA,At or Below Market,GACTBRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,850,643.44,850,83.02,643
XPOCHA,At or Below Market,BIGBBRT2,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,800,643.44,800,83.02,643
XPOGEXP,At or Below Market,DNRELOKY,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,950,1012.1,950,128.04,1012
XPOCHA,At or Below Market,SONNGRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,900,643.44,900,83.02,643
XPOCHA,At or Below Market,FERRMCTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,850,643.44,850,83.02,643
XPOGEXP,At or Below Market,BIAGWOIL,DFW7,Van - 53 Feet,0,"Hazleton, PA -- Fort Worth, TX",Multi,0,1000,1500,Expedited,Strategic,2500,2241.3,2500,313.78,2241
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,39.04,917
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1,0,1,0,0
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,667.38,800,39.04,667
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,39.04,917
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1,0,1,0,0
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,39.04,917
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,39.04,917
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,667.38,800,39.04,667
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,39.04,917
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,39.04,917
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,39.04,917
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1,0,1,0,0
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,39.04,917
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,39.04,917
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,39.04,917
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,39.04,917
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,39.04,917
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,39.04,917
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1,0,1,0,0
XPOCHA,At or Below Market,IWULMETX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,750,643.44,750,83.02,643
XPOCHA,At or Below Market,MSCEGRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,700,643.44,700,83.02,643
XPOCHA,At or Below Market,SCULTROH,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,897,643.44,897,83.02,643
XPOCHA,At or Below Market,RIBCHOTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,850,643.44,850,83.02,643
XPOGTEM,At or Below Market,HRHTJAFL,Saddle Creek (Sams Club # 6274,Reefer - 53,0,"Dallas, TX -- Jacksonville, FL",Multi,1,1000,1500,Truckload Contract,Strategic,1900,1513.17,1900,206.01,1513
XPOCHA,At or Below Market,SOUTPHTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,975,643.44,975,83.02,643
XPOGEXP,At or Below Market,BIAGWOIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,950,1012.1,950,128.04,1012
XPOGEXP,At or Below Market,BIAGWOIL,DFW7,Van - 53 Feet,0,"Hazleton, PA -- Fort Worth, TX",Multi,0,1000,1500,Expedited,Strategic,2500,2241.3,2500,313.78,2241
XPOGEXP,At or Below Market,BIAGWOIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,950,1012.1,950,128.04,1012
XPOGEXP,At or Below Market,BIAGWOIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,950,1012.1,950,128.04,1012
XPOGEXP,At or Below Market,BIAGWOIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,950,1012.1,950,128.04,1012
XPOGEXP,At or Below Market,BIAGWOIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,950,1012.1,950,128.04,1012
XPOGEXP,At or Below Market,BIAGWOIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,950,1012.1,950,128.04,1012
XPOGEXP,At or Below Market,BIAGWOIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,950,1012.27,950,128.06,1012
XPOCHA,At or Below Market,DAGALATX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,750,643.44,750,83.02,643
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,39.04,917
XPOCHA,At or Below Market,TRIPBRT2,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,950,643.44,950,83.02,643
XPOGEXP,At or Below Market,MBATCOOH,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,1000,1012.1,1000,128.04,1012
XPOGEXP,At or Below Market,ATLCOOH,DFW7,Van - 53 Feet,0,"Hazleton, PA -- Fort Worth, TX",Multi,0,1000,1500,Expedited,Strategic,2500,2241.3,2500,313.78,2241
XPOGEXP,At or Below Market,STLTSAM2,DFW7,Van - 53 Feet,0,"Hazleton, PA -- Fort Worth, TX",Multi,0,1000,1500,Expedited,Strategic,3000,2241.3,3000,313.78,2241
XPOCHA,At or Below Market,COXTASVA,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,795,643.44,795,83.02,643
XPOCHI,At or Below Market,CONWANM2,GLS,intermodal,0,"Chicago, IL -- Charlotte, NC",Single,0,750,1000,Intermodal,Tier 3,1207,1560,1206.98,0,1560
XPOCHA,At or Below Market,DAGALATX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,750,643.44,750,83.02,643
XPOCHA,At or Below Market,MSCEGRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,0,500,750,Truckload Contract,Strategic,700,643.44,700,83.02,643
XPOGEXP,At or Below Market,IEWDIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,1100,1012.1,1100,128.04,1012
XPOCHA,At or Below Market,DYNEETON,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,775,643.44,775,83.02,643
XPOCHA,At or Below Market,GREAPLWI,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,775,643.44,775,83.02,643
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,39.04,917
XPOCHA,At or Below Market,MSCEGRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,700,643.22,700,83.02,643
XPOGEXP,At or Below Market,ANNUDEGA,ATL6,Van - 53 Feet,0,"Edwardsville, IL -- Atlanta, GA",Multi,0,500,750,Expedited,Strategic,1250,2084.11,1250,118.61,2084
XPOCHA,At or Below Market,TMEXGRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,750,643.44,750,83.02,643
XPOCHA,At or Below Market,BORDDOTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,800,643.44,800,83.02,643
XPOGEXP,At or Below Market,BIAGWOIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,950,1012.1,950,128.04,1012
XPOGEXP,At or Below Market,BIAGWOIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,950,1012.1,950,134.13,1012
XPOGEXP,At or Below Market,BIAGWOIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,950,1012.1,950,134.13,1012
XPOGEXP,At or Below Market,BIAGWOIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,950,1012.1,950,134.13,1012
XPOGEXP,At or Below Market,BIAGWOIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,950,1012.1,950,134.13,1012
XPOCHA,At or Below Market,LIGHHITX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,825,643.44,825,83.02,643
XPOCHA,At or Below Market,LIGHHITX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,825,643.44,825,83.02,643
XPOCHA,At or Below Market,TILCOC,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,0,500,750,Truckload Contract,Strategic,825,643.44,825,83.02,643
XPOCHA,At or Below Market,LANDBAIL,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,800,643.44,800,83.02,643
XPOGEXP,At or Below Market,BBWOWIIL,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,900,917.23,900,39.04,917
XPOGEXP,At or Below Market,BIAGWOIL,DFW7,Van - 53 Feet,0,"Hazleton, PA -- Fort Worth, TX",Multi,0,1000,1500,Expedited,Strategic,2500,2241.3,2500,313.78,2241
XPOCHA,At or Below Market,DAGALATX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,750,643.44,750,83.02,643
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1,0,1,0,0
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,39.04,917
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1,0,1,0,0
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,39.04,917
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1,0,1,0,0
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,40.9,917
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1,0,1,0,0
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,40.9,917
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,40.9,917
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,0,0,0,0,0
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,40.9,917
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,40.9,917
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,0,0,0.01,0,0
XPOGEXP,At or Below Market,ROYAMIM2,DFW7,Van - 53 Feet,0,"Hazleton, PA -- Fort Worth, TX",Multi,0,1000,1500,Expedited,Strategic,2500,2241.3,2500,313.78,2241
XPOCHA,At or Below Market,AFEXHACA,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,0,500,750,Truckload Contract,Strategic,800,643.44,800,83.02,643
XPOGEXP,At or Below Market,EOSGELIL,DFW7,Van - 53 Feet,0,"Hazleton, PA -- Fort Worth, TX",Multi,0,1000,1500,Expedited,Strategic,2500,2241.3,2500,313.78,2241
XPOGEXP,At or Below Market,BBWOWIIL,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,0,0,0.01,0,0
XPOGEXP,At or Below Market,NFLLRITX,DFW7,Van - 53 Feet,0,"Hazleton, PA -- Fort Worth, TX",Multi,0,1000,1500,Expedited,Strategic,1,0,1,0,0
XPOGEXP,At or Below Market,BIAGWOIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,950,1012.1,950,134.13,1012
XPOCHA,At or Below Market,MSCEGRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,0,500,750,Truckload Contract,Strategic,700,643.44,700,83.02,643
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,39.04,917
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,39.04,917
XPOGEXP,At or Below Market,JMACLAMI,DFW7,Van - 53 Feet,0,"Hazleton, PA -- Fort Worth, TX",Multi,0,1000,1500,Expedited,Strategic,0,0,0,0,0
XPOCHA,At or Below Market,BORDDOTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,0,500,750,Truckload Contract,Strategic,775,642.3,775,84.16,642
XPOCHA,At or Below Market,BORDDOTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,775,643.44,775,83.02,643
XPOCHA,At or Below Market,BORDDOTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,775,643.44,775,83.02,643
XPOCHA,At or Below Market,BORDDOTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,775,643.44,775,83.02,643
XPOGEXP,At or Below Market,BIAGWOIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,950,1012.1,950,128.04,1012
XPOCHA,At or Below Market,DAGALATX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,750,643.44,750,83.02,643
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1,0,1,0,0
XPOGEXP,At or Below Market,VICTNONJ,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,800,917.23,800,40.9,917
XPOCHA,At or Below Market,IASDATX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,800,643.44,800,83.02,643
XPOCHA,At or Below Market,FREEGAGA,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,700,643.44,700,83.02,643
XPOCHA,At or Below Market,AMERMIT2,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,0,500,750,Truckload Contract,Strategic,0,911.98,0,83.02,912
XPOGEXP,At or Below Market,ZNSCBRIL,DFW7,Van - 53 Feet,0,"Hazleton, PA -- Fort Worth, TX",Multi,0,1000,1500,Expedited,Strategic,1,0,1,0,0
XPOCHA,At or Below Market,MSCEGRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,700,643.44,700,83.02,643
XPOCHA,At or Below Market,MATRPHTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,800,643.44,800,83.02,643
XPOCHA,At or Below Market,GACTBRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,800,643.44,800,83.02,643
XPOCHA,At or Below Market,SOUTPHT2,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,775,643.44,775,83.02,643
XPOGEXP,At or Below Market,BIAGWOIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,950,1012.1,950,134.13,1012
XPOCHA,At or Below Market,DAMSARTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,785,643.44,785,83.02,643
XPOCHA,At or Below Market,MAXMSATX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,0,500,750,Truckload Contract,Strategic,700,643.44,700,83.02,643
XPOCHA,At or Below Market,DAGALATX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,0,500,750,Truckload Contract,Strategic,750,643.44,750,83.02,643
XPOGEXP,At or Below Market,ZNSCBRIL,MSP5,Van - 53 Feet,0,"Plainfield, IN -- Shakopee, MN",Multi,0,500,750,Expedited,Strategic,1850,1731.55,1850,134.13,1732
XPOCHA,At or Below Market,GENEDEWI,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,1,500,750,Truckload Contract,Strategic,798,643.44,798,83.02,643
XPOGEXP,At or Below Market,ANNUDEGA,BDL5,Van - 53 Feet,0,"Allentown, PA -- Wallingford, CT",Multi,0,150,200,Expedited,Strategic,1,0,1,0,0
XPOCHA,At or Below Market,MIDWGRMI,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,0,500,750,Truckload Contract,Strategic,785,643.44,785,83.02,643
XPOCHA,At or Below Market,SFTRDATX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,0,500,750,Truckload Contract,Strategic,700,643.44,700,83.02,643
XPOCHA,At or Below Market,GARZBRTX,"TRANS-TRADE, INC.",Van - 53 Feet,0,"Mcallen, TX -- Dallas, TX",Multi,0,500,750,Truckload Contract,Strategic,785,643.44,785,83.02,643
